89    J1732-3729   kbm+03     2.18400134708           15  kbm+03     0.45787517546          4  kbm+03     317            3  kbm+03     10.93
90    J1736-2457   lfl+06     2.64222343904           14  lfl+06     0.378469127638        19  lfl+06     170            4  lfl+06     4.50

91    B1738-08     mlt+78     2.043082458401           6  hlk+04     0.4894565052369       13  hlk+04     74.90          5  hlk+04     0.22
92    J1741-2019   ebvb01     3.90450636119           13  ebvb01     0.256114322143         9  ebvb01     74.9           4  ebvb01     2.55
93    B1740-31     jlm+92     2.41457551997            6  hlk+04     0.414151469577        10  hlk+04     193.05         7  hlk+04     3.33
94    J1745-2900   mgz+13     3.763733080             17  laks15     0.2656936554          12  laks15     1778           3  efk+13     8.30
95    J1746+2245   clm+05     3.46503778264            6  clm+05     0.288597141714         5  clm+05     49.8543       57  bkk+16     6.83

96    J1747-2802   mhl+02     2.7800791979             8  mhl+02     0.35970198286         10  mhl+02     835           14  mhl+02     5.15
97    J1749+16     dsm+16     2.31165                  0  dsm+16         0.432591           0  dsm+16     59.6           0  dsm+16     7.38
98    J1750-2043   lfl+06     5.639047079              3  lfl+06     0.17733492662          9  lfl+06     239            7  lfl+06     8.84
99    J1754-2422   kjv+10     2.0902480768             4  bbb+12     0.47841211342         10  bbb+12     738            6  bbb+12     11.16
100   B1753+52     dtws85     2.39139679486            3  hlk+04     0.418165652037         5  hlk+04     35.0096       64  bkk+16     4.17

101   J1758-2540   mhl+02     2.1072633712             4  mhl+02     0.47454913024          7  mhl+02     218.2         13  mhl+02     3.41
102   J1759-1029   bbb+12     2.5122628118             5  bbb+12     0.39804752723          8  bbb+12     110           10  bbb+12     2.24
103   J1759-1956   mhl+02     2.8433888097             3  mhl+02     0.35169302087          3  mhl+02     236.4         19  mhl+02     4.62
104   J1801-1855   mhl+02     2.5504982104            10  mhl+02     0.39208025942         14  mhl+02     484           14  mhl+02     20.10
105   J1802-3346   kjv+10     2.461051995              3  bbb+12     0.4063303019           5  bbb+12     217            5  bbb+12     13.68

106   J1803-1857   mhl+02     2.86433773648           13  mhl+02     0.349120841186        15  mhl+02     392.0         11  mhl+02     10.81
107   J1807-2557   kle+10     2.76419486975            4  kkl+11     0.361768994995         6  kkl+11     385           10  kkl+11     18.58
108   J1808-2701   lfl+06     2.45788177758           12  lfl+06     0.406854393535        19  lfl+06     95             4  lfl+06     2.71
109   J1809-1943   ims+04     5.540742829             20  crh+16     0.18048121539         63  crh+16     178            5  crh+06     3.60
110   J1811-1049   kek+13     2.6238585620             3  kek+13     0.38111810388          5  kek+13     253.3          0  kek+13     8.67

111   J1814-1744   ckl+00     3.975905188             16  js06       0.251515052            1  js06       792           16  mhl+02     5.04
112   J1817-1938   bbb+12     2.0468376289             2  kek+13     0.48855853824          5  kek+13     519.6          0  kek+13     17.07
113   J1819-1458   mll+06     4.2631640329             4  lmk+09     0.23456756350          2  lmk+09     196.0          4  ezy+08     3.30
